label,text
arrufo,"""La fachada trasera tiene un arrufo claro en su parte central, acompañado de patrones de fracturas verticales y desprendimiento leve del aplanado."""
puntual,"""Una grieta oblicua severa se formó junto al vano debido a una falla puntual; la apertura alcanza los 6 mm y hay ramificaciones que indican esfuerzos concentrados."""
arrufo,"""El muro muestra un abombamiento uniforme que corresponde a un arrufo avanzado; el yeso se ha marcado con líneas rectas y curvas que coinciden con la deformación."""
puntual,"""En el muro interior se generó una fisura diagonal que inicia en el apoyo hundido; la línea asciende con un ancho entre 4.8 y 6.2 mm."""
arrufo,"""El paño del pasillo presenta un arrufo creciente que desplazó la superficie; la zona está marcada por grietas verticales extensas que siguen el arqueo."""
puntual,"""Una fisura puntual apareció en la columna norte, avanzando en diagonal hasta el nudo; la apertura alcanza los 5.9 mm y hay microfisuras alrededor."""
arrufo,"""La pared se ha arqueado hacia adelante, produciendo un arrufo que ha fracturado el recubrimiento en bandas verticales; la panza es visible al tacto."""
puntual,"""En la parte baja del muro surgió una grieta diagonal tras un hundimiento puntual; la línea llega casi al techo y tiene un ancho que ronda los 6 mm."""
arrufo,"""El muro está combado en la zona media, formando un arrufo que ha generado grietas profundas en dirección vertical; el aplanado está debilitado."""
puntual,"""Una grieta inclinada se produjo en la columna por un daño puntual; la fisura asciende con un ancho irregular y pequeñas ramas laterales."""
arrufo,"""La superficie del muro exhibe un arrufo progresivo con fracturas delgadas que recorren la parte afectada en líneas casi paralelas."""
puntual,"""En la junta entre viga y columna apareció una fisura diagonal severa debido a un fallo puntual; el trazo muestra una apertura máxima de 6.4 mm."""
arrufo,"""El muro frontal presenta un abombamiento que se intensifica hacia la parte media; las grietas recubren el área formando líneas alargadas."""
puntual,"""Una fisura diagonal originada por un asentamiento puntual avanza desde la esquina baja hasta casi la mitad del muro, con 5.7 mm de apertura."""
arrufo,"""El paño muestra una curvatura ascendente típica de un arrufo prolongado; el aplanado está cuarteado en franjas verticales."""
puntual,"""En la columna se produjo una fisura oblicua tras un daño puntual en la base; la apertura alcanza 6 mm y hay microgrietas secundarias."""
arrufo,"""La pared trasera presenta un arrufo notorio que empuja el recubrimiento hacia afuera; las grietas verticales se hacen más amplias en la zona curva."""
puntual,"""Una grieta diagonal severa se generó debido a una falla puntual del apoyo; el trazo avanza hasta la parte alta con varias ramas pequeñas."""
arrufo,"""El muro se encuentra arqueado en su tramo medio, formando un arrufo que generó desprendimientos del yeso y fisuras continuas."""
puntual,"""Una fisura diagonal de origen puntual apareció en la unión del muro con la ventana; su ancho es de 5.6 mm y tiene ramificaciones finas."""
arrufo,"""El paño interno evidencia un arrufo suave pero extenso que recorre toda su longitud; la superficie tiene grietas múltiples en sentido vertical."""
puntual,"""En el muro oeste surgió una grieta oblicua por un asentamiento puntual, avanzando hasta casi el tope del muro con apertura variable."""
arrufo,"""La superficie se ha curvado por un arrufo progresivo, creando líneas de fractura que se extienden a lo largo del abombamiento."""
puntual,"""Una fisura diagonal considerable se formó tras un fallo puntual del apoyo inferior; mide cerca de dos metros y tiene ramitas laterales."""
arrufo,"""El muro estructural presenta un arrufo marcado que provoca que el aplanado se desprenda en pequeñas placas; las grietas siguen la curvatura."""
puntual,"""En la esquina donde el piso cedió apareció una grieta diagonal de 5.8 mm con varias ramificaciones pequeñas causadas por la flexion localizada."""
arrufo,"""El paño presenta un arrufo que empuja la superficie hacia afuera; el acabado muestra líneas rotas extensas que coinciden con el desplazamiento."""
puntual,"""Una grieta oblicua surgió debido a un daño puntual en la columna B-4; la apertura llega a 6 mm en el tramo medio."""
arrufo,"""El muro norte está arqueado hacia adentro, formando un arrufo visible que generó fracturas delgadas pero largas en toda la superficie."""
puntual,"""En el tramo inferior del muro apareció una grieta diagonal producto de un hundimiento puntual del apoyo; hay pequeñas ramas horizontales."""
arrufo,"""La pared presenta un arrufo prolongado con desprendimientos del yeso y un patrón de fisuras verticales que reflejan la deformación."""
puntual,"""Una fisura diagonal inicia donde el suelo se undio de manera puntual, avanzando hacia arriba con un ancho de casi 6.1 mm."""
arrufo,"""El paño de la sala se encuentra abombado debido a un arrufo que abarca varios metros; el recubrimiento está fracturado en franjas."""
puntual,"""Una grieta diagonal severa se generó en el muro por una falla puntual del apoyo; tiene ramificaciones pequeñas cerca del centro."""
arrufo,"""El muro perimetral presenta un arrufo que provoca una panza en la parte media; las líneas de quebradura siguen exactamente la curvatura."""
puntual,"""En la columna D-3 apareció una fisura de origen puntual con apertura de 6 mm; la línea sube en diagonal hasta la parte alta del nudo."""
arrufo,"""La fachada interna exhibe un arrufo continuo que ha levantado ligeramente el recubrimiento; las grietas verticales son largas y claras."""
puntual,"""Una grieta diagonal surgió en el muro norte después de un asentamiento puntual; las ramas menores indican pérdida súbita de soporte."""
arrufo,"""El muro se ha arqueado gracias a un arrufo avanzado, dejando a la vista múltiples grietas verticales que siguen la deformación."""
puntual,"""Una fisura oblicua se produjo por una falla puntual del apoyo inferior; la apertura alcanza casi 6.3 mm y aparecen microgrietas alrededor."""
arrufo,"""En el paño posterior se nota un arrufo moderado con fracturas superficiales largas y desprendimientos pequeños del recubrimiento."""
puntual,"""En la unión de la viga con el muro se formó una grieta diagonal producto de un fallo puntual; la línea avanza con un trazo muy definido."""
arrufo,"""Fisura longitudinal en muro portante, se observa deformacion progresiva por arrufo, la grieta corre casi toda la altura del paño, con desprendimiento de recubrimiento y polvo acumulado, la abertura varia entre 3 y 6 mm, lo que indica flexion negativa en la base."""
puntual,"""falla puntual en cimentacion aislada, el asentamiento diferencial genera una grieta radial que se extiende hacia el muro adyacente, el concreto presenta microfracturas y humedad filtrada, la separacion es irregular y compromete la estabilidad local."""
arrufo,"""crack extenso en losa de entrepiso, el arrufo produce curvatura visible y tensiones horizontales, el recubrimiento se desprende en varias zonas y se nota filtracion de agua, la fisura se abre en forma de arco, con riesgo de propagacion hacia vigas secundarias."""
puntual,"""grieta corta en esquina de muro, el asentamiento puntual diferencial provoca una abertura de 4 mm, el mortero se encuentra desalineado y el acabado interior muestra desprendimiento, la falla se concentra en un punto pero tiende a crecer con cargas adicionales."""
arrufo,"""fisura diagonal en mamposteria, el arrufo excesivo genera tensiones combinadas que provocan desprendimiento de mortero y oxidacion de la armadura cercana, la grieta se abre en forma de V y se extiende desde la base hasta la mitad del muro, con riesgo de colapso parcial."""
puntual,"""falla localizada en cimentacion corrida, el asentamiento diferencial produce deformacion visible en la base, la grieta se abre horizontalmente y afecta la continuidad del muro, el recubrimiento se encuentra dañado y la humedad acelera el deterioro del concreto."""
arrufo,"""fisura vertical en muro de carga, el arrufo acumulado provoca una abertura de hasta 7 mm, el recubrimiento se desprende y se observan microfisuras secundarias, la deformacion es evidente y compromete la alineacion de la estructura, con riesgo de filtraciones."""
puntual,"""crack irregular en zapata aislada, el asentamiento puntual genera hundimiento localizado, la grieta se abre en forma radial y afecta la union con el muro, el concreto presenta fracturas y el acabado exterior muestra desprendimiento, la falla es progresiva"""
arrufo,"""fisura corta pero profunda en viga principal, el arrufo en la base provoca humedad filtrada y desprendimiento del recubrimiento, la grieta se abre longitudinalmente y se observa oxidacion en la armadura, el daño es severo y requiere reparacion inmediata."""
puntual,"""falla en muro portante, el asentamiento diferencial genera propagacion diagonal de la grieta, el recubrimiento se desprende y la abertura alcanza 5 mm, la deformacion compromete la estabilidad del paño y se nota inclinacion en la base."""
arrufo,"""fisura larga en losa maciza, el arrufo continuo provoca curvatura negativa y desprendimiento del recubrimiento, la grieta se extiende casi toda la longitud de la losa, con filtracion de agua y riesgo de oxidacion en la armadura, el daño es progresivo."""
puntual,"""crack profundo en cimentacion aislada, el asentamiento puntual genera abertura de 6 mm, la armadura queda expuesta y el concreto presenta fracturas, la falla se concentra en un punto pero afecta la continuidad de la estructura."""
arrufo,"""fisura con humedad en muro interior, el arrufo provoca filtracion constante, el recubrimiento se encuentra dañado y la grieta se abre verticalmente, la oxidacion de la armadura es evidente y el acabado interior muestra desprendimiento parcial."""
puntual,"""falla localizada en losa de cimentacion, el asentamiento diferencial genera grieta radial que se extiende hacia las columnas, la deformacion es visible y el recubrimiento se encuentra dañado, la humedad acelera el deterioro del concreto."""
arrufo,"""fisura diagonal corta en esquina de muro, el arrufo leve provoca abertura de 2 mm, aunque parece estetico, la grieta tiende a propagarse con cargas adicionales, el recubrimiento se desprende y el acabado interior se ve afectado."""
puntual,"""grieta profunda en zapata corrida, el asentamiento puntual diferencial genera abertura de 5 mm, la armadura se encuentra oxidada y el concreto fracturado, la falla compromete la estabilidad local y requiere reforzamiento inmediato."""
arrufo,"""fisura vertical en muro exterior, el arrufo acumulado provoca abertura de 6 mm, el recubrimiento se desprende y se observan microfisuras secundarias, la deformacion compromete la alineacion de la estructura y se nota inclinacion en el paño."""
puntual,"""falla en esquina de muro, el asentamiento diferencial genera propagacion rapida de la grieta, la abertura alcanza 4 mm y el recubrimiento se desprende, la deformacion es visible y compromete la estabilidad del muro."""
arrufo,"""fisura irregular en muro interior, el arrufo combinado con asentamiento diferencial provoca grieta compleja, el recubrimiento se desprende y la humedad acelera el deterioro, la reparacion es dificil y el riesgo estructural es alto."""
